52 822
28,37
28,42
29,1
29,19
29,32
29,35
29,41
29,42
29,52
30,1
30,3
30,4
30,6
30,7
30,11
30,13
30,14
30,17
30,20
30,21
30,23
30,27
30,31
30,39
30,40
30,44
30,45
30,46
30,48
30,49
30,50
30,51
31,1
31,3
31,4
31,6
31,11
31,12
31,13
31,14
31,17
31,20
31,21
31,23
31,27
31,28
31,30
31,32
31,39
31,40
31,44
31,45
31,46
31,48
31,49
31,50
31,51
32,1
32,2
32,9
32,11
32,13
32,15
32,18
32,19
32,23
32,29
32,31
32,33
32,35
32,39
32,41
32,42
32,45
32,48
33,1
33,2
33,9
33,15
33,18
33,19
33,25
33,26
33,32
33,34
33,35
33,37
33,41
33,42
33,52
34,1
34,2
34,15
34,19
34,33
34,42
35,1
35,2
35,9
35,15
35,19
35,26
35,29
35,32
35,33
35,36
35,38
35,41
35,42
35,43
35,52
36,1
36,35
36,38
37,1
37,2
37,19
37,28
37,33
37,41
37,42
37,43
38,1
38,35
38,36
39,1
39,3
39,4
39,6
39,7
39,11
39,12
39,13
39,14
39,16
39,17
39,20
39,21
39,23
39,27
39,30
39,31
39,32
39,40
39,44
39,45
39,46
39,48
39,49
39,50
39,51
40,1
40,3
40,4
40,6
40,7
40,11
40,12
40,13
40,14
40,17
40,20
40,21
40,23
40,30
40,31
40,39
40,44
40,45
40,46
40,48
40,49
40,50
40,51
41,1
41,2
41,9
41,15
41,19
41,29
41,32
41,33
41,35
41,37
41,42
41,43
41,52
42,1
42,2
42,9
42,15
42,19
42,22
42,25
42,28
42,29
42,32
42,33
42,34
42,35
42,37
42,41
42,43
42,52
43,1
43,15
43,19
43,26
43,35
43,37
43,41
43,42
44,1
44,3
44,4
44,6
44,7
44,11
44,12
44,13
44,14
44,17
44,20
44,21
44,23
44,27
44,30
44,31
44,39
44,40
44,45
44,46
44,48
44,49
44,50
44,51
45,1
45,2
45,3
45,4
45,6
45,11
45,12
45,13
45,14
45,17
45,20
45,21
45,23
45,27
45,30
45,31
45,32
45,39
45,40
45,44
45,46
45,48
45,49
45,50
45,51
46,1
46,4
46,6
46,11
46,12
46,13
46,14
46,17
46,21
46,23
46,27
46,30
46,31
46,39
46,44
46,45
46,50
46,51
47,1
47,8
48,1
48,3
48,4
48,6
48,11
48,12
48,13
48,14
48,17
48,20
48,21
48,23
48,27
48,30
48,31
48,32
48,39
48,40
48,44
48,45
48,46
48,49
48,50
48,51
49,1
49,3
49,4
49,6
49,7
49,11
49,12
49,13
49,14
49,16
49,17
49,18
49,20
49,21
49,23
49,27
49,30
49,31
49,39
49,40
49,44
49,45
49,46
49,48
49,50
49,51
50,1
50,3
50,4
50,6
50,11
50,12
50,13
50,14
50,17
50,20
50,21
50,23
50,27
50,30
50,31
50,39
50,40
50,44
50,45
50,46
50,48
50,49
50,51
51,1
51,3
51,4
51,6
51,7
51,11
51,12
51,13
51,14
51,17
51,20
51,21
51,23
51,27
51,30
51,31
51,39
51,40
51,44
51,45
51,46
51,48
51,49
51,50
52,1
52,19
52,25
52,29
52,33
52,35
52,41
52,42
